!	attention	0.102456816162
!	consistently	0.102456816162
!	draw	0.102456816162
!	interest	0.102456816162
!	shown	0.102456816162
!	an	0.0790763659847
!	your	0.0769794939535
!	like	0.0750528730463
!	should	0.0699897108441
!	case	0.0369841654723
!	which	0.0329777308747
!	has	0.0304671605896
!	Madam	0.0146662356505
!	Parliament	0.014066868711
!	President	0.0134762224776
!	in	0.0110707871277
!	this	0.0108237529898
!	I	0.00826486384001
!	to	0.00632089025154
!	a	0.00493670538629
!	,	0.00144291793928
!	.	0.00111917405333
"	bug	0.0439428629604
"	disasters	0.0439428629604
,	report	0.00018404044927
,	people	0.000144144427939
,	'	0.00014179722813
,	year	0.000127129013053
,	an	0.000123977340177
,	Mrs	9.18813313474e-05
,	who	9.18775229393e-05
,	make	6.59102178306e-05
,	when	6.02144684596e-05
,	why	5.49065870427e-05
,	are	5.26534567457e-05
,	raise	4.88041497928e-05
,	form	4.57326355618e-05
,	programmes	4.57326355618e-05
,	actually	4.54575795535e-05
,	order	4.43223802032e-05
,	very	4.42010257274e-05
,	will	4.25284453574e-05
,	's	4.01355094885e-05
,	whether	3.73313983155e-05
,	countries	3.4664997539e-05
,	appropriate	3.46151106547e-05
,	Yes	3.39201807734e-05
,	should	3.38266458797e-05
,	request	3.27810151258e-05
,	concerned	3.25577642032e-05
,	facts	2.69555249467e-05
,	s	2.66019750996e-05
,	including	2.4516948058e-05
,	many	2.4516948058e-05
,	part-session	2.39055692562e-05
,	Texas	2.25489263515e-05
,	execution	2.25489263515e-05
,	findings	2.23768576212e-05
,	resolutions	2.23768576212e-05
,	once	2.14868910814e-05
,	know	2.10200186031e-05
,	number	2.03374618788e-05
,	now	1.91484478102e-05
,	?	1.85492671213e-05
,	case	1.8449868824e-05
,	wish	1.59589201526e-05
,	one	1.56844179425e-05
,	what	1.56844179425e-05
,	ensure	1.36273629595e-05
,	just	1.30917856013e-05
,	because	1.30729370491e-05
,	tell	1.1841275382e-05
,	right	1.0797798636e-05
,	Quaestors	1.04694974801e-05
,	matter	1.04694974801e-05
,	his	1.04506700072e-05
,	ourselves	9.93259588514e-06
,	adhere	9.68374520436e-06
,	legislation	9.68374520436e-06
,	Sri	9.63483629511e-06
,	Lanka	9.63483629511e-06
,	Russia	9.22775928691e-06
,	clear	9.22775928691e-06
,	accordance	8.48531572096e-06
,	something	8.06246474189e-06
,	pleased	7.60210216164e-06
,	quite	7.49890757753e-06
,	before	6.8952171018e-06
,	We	6.0281314354e-06
,	requested	5.47408713662e-06
,	adopted	5.44341245814e-06
,	legal	4.75323244094e-06
,	new	4.07419069684e-06
,	At	3.85996005276e-06
,	French	3.85996005276e-06
,	Member	3.85996005276e-06
,	Zimeray	3.85996005276e-06
,	already	3.85996005276e-06
,	myself	3.85996005276e-06
,	petition	3.85996005276e-06
,	presented	3.85996005276e-06
,	signed	3.85996005276e-06
,	him	3.30081333663e-06
,	competently	3.28049464182e-06
,	kind	3.28049464182e-06
,	legislative	3.28049464182e-06
,	merely	3.28049464182e-06
,	objection	3.28049464182e-06
,	want	3.28049464182e-06
,	Evans	3.12108262181e-06
,	suggested	3.12108262181e-06
,	first	2.94834577911e-06
,	indeed	2.51862808308e-06
,	our	2.51862808308e-06
,	Bush	2.50676615118e-06
,	Community	2.50676615118e-06
,	Governor	2.50676615118e-06
,	However	2.50676615118e-06
,	condemned	2.50676615118e-06
,	constantly	2.50676615118e-06
,	followed	2.50676615118e-06
,	institution	2.50676615118e-06
,	line	2.50676615118e-06
,	office	2.50676615118e-06
,	person	2.50676615118e-06
,	power	2.50676615118e-06
,	prestigious	2.50676615118e-06
,	represent	2.50676615118e-06
,	representations	2.50676615118e-06
,	reprieve	2.50676615118e-06
,	stay	2.50676615118e-06
,	using	2.50676615118e-06
,	weight	2.50676615118e-06
,	whole	2.50676615118e-06
,	by	2.50676615118e-06
,	during	2.44105670654e-06
,	minute	2.32537736223e-06
,	silence	2.32537736223e-06
,	all	2.26705810531e-06
,	Barents	2.21166961336e-06
,	Sea	2.21166961336e-06
,	These	2.21166961336e-06
,	basis	2.21166961336e-06
,	draft	2.21166961336e-06
,	examine	2.21166961336e-06
,	expressed	2.21166961336e-06
,	far	2.21166961336e-06
,	important	2.21166961336e-06
,	most	2.21166961336e-06
,	out	2.21166961336e-06
,	position	2.21166961336e-06
,	protect	2.21166961336e-06
,	setting	2.21166961336e-06
,	had	2.10830938421e-06
,	College	2.02843791326e-06
,	also	2.02843791326e-06
,	am	2.02843791326e-06
,	certain	2.02843791326e-06
,	comply	2.02843791326e-06
,	keen	2.02843791326e-06
,	refer	2.02843791326e-06
,	regulations	2.02843791326e-06
,	they	2.02843791326e-06
,	vote	2.02843791326e-06
,	here	1.96082927602e-06
,	too	1.96082927602e-06
,	point	1.83232573174e-06
,	channel	1.7813158701e-06
,	Dutch	1.7813158701e-06
,	channels	1.75366398433e-06
,	more	1.68377448322e-06
,	hope	1.60123502784e-06
,	question	1.5369620873e-06
,	again	1.47719459534e-06
,	does	1.46464224242e-06
,	health	1.46464224242e-06
,	me	1.46464224242e-06
,	passes	1.46464224242e-06
,	safety	1.46464224242e-06
,	Lynne	1.40089745133e-06
,	check	1.40089745133e-06
,	done	1.40085044482e-06
,	courts	1.37539771958e-06
,	entirely	1.37533476101e-06
,	feel	1.37533476101e-06
,	initiative	1.37533476101e-06
,	type	1.37533476101e-06
,	It	1.19163779391e-06
,	6	9.06005692149e-07
,	Cunha	9.06005692149e-07
,	annually	9.06005692149e-07
,	comes	9.06005692149e-07
,	contains	9.06005692149e-07
,	fail	9.06005692149e-07
,	fleet	9.06005692149e-07
,	guidance	9.06005692149e-07
,	introduced	9.06005692149e-07
,	meet	9.06005692149e-07
,	multiannual	9.06005692149e-07
,	paragraph	9.06005692149e-07
,	penalties	9.06005692149e-07
,	quota	9.06005692149e-07
,	reduction	9.06005692149e-07
,	targets	9.06005692149e-07
,	their	9.06005692149e-07
,	Lankan	8.3274464929e-07
,	Would	8.3274464929e-07
,	at	8.3274464929e-07
,	deaths	8.3274464929e-07
,	difficult	8.3274464929e-07
,	everything	8.3274464929e-07
,	expressing	8.3274464929e-07
,	her	8.3274464929e-07
,	other	8.3274464929e-07
,	peaceful	8.3274464929e-07
,	possibly	8.3274464929e-07
,	reconciliation	8.3274464929e-07
,	regret	8.3274464929e-07
,	seek	8.3274464929e-07
,	she	8.3274464929e-07
,	situation	8.3274464929e-07
,	urging	8.3274464929e-07
,	violent	8.3274464929e-07
,	write	8.3274464929e-07
,	Schroedter	8.17837164778e-07
,	into	8.17837164778e-07
,	look	8.17837164778e-07
,	received	8.17837164778e-07
,	my	7.73238520802e-07
,	The	7.48261833103e-07
,	That	6.93895244967e-07
,	i.e.	6.93895244967e-07
,	if	6.93895244967e-07
,	may	6.93895244967e-07
,	precisely	6.93895244967e-07
,	presentation	6.93895244967e-07
,	prior	6.93895244967e-07
,	start	6.93895244967e-07
,	time	6.93895244967e-07
,	there	6.05474259615e-07
,	Although	4.68893718818e-07
,	still	4.68893718818e-07
,	In	4.39160994454e-07
,	Members	4.39160994454e-07
,	Union	4.39160994454e-07
,	behalf	4.39160994454e-07
,	meantime	4.39160994454e-07
,	observe	4.39160994454e-07
,	particularly	4.39160994454e-07
,	storms	4.39160994454e-07
,	terrible	4.39160994454e-07
,	those	4.39160994454e-07
,	various	4.39160994454e-07
,	victims	4.39160994454e-07
,	But	4.35213616693e-07
,	met	4.35213616693e-07
,	personal	4.35213616693e-07
,	then	4.34124721229e-07
,	17	3.7583874153e-07
,	1999	3.7583874153e-07
,	December	3.7583874153e-07
,	Friday	3.7583874153e-07
,	adjourned	3.7583874153e-07
,	declare	3.7583874153e-07
,	enjoyed	3.7583874153e-07
,	festive	3.7583874153e-07
,	happy	3.7583874153e-07
,	period	3.7583874153e-07
,	pleasant	3.7583874153e-07
,	resumed	3.7583874153e-07
,	television	3.59670288841e-07
,	session	3.23652378669e-07
,	always	2.74551302275e-07
,	34	2.08683001176e-07
,	America	2.08683001176e-07
,	Hicks	2.08683001176e-07
,	call	2.08683001176e-07
,	coinciding	2.08683001176e-07
,	date	2.08683001176e-07
,	death	2.08683001176e-07
,	man	2.08683001176e-07
,	sentenced	2.08683001176e-07
,	set	2.08683001176e-07
,	unfortunately	2.08683001176e-07
,	year-old	2.08683001176e-07
,	young	2.08683001176e-07
,	next	1.85670492177e-07
,	House	1.7929081327e-07
,	accused	1.72572794678e-07
,	activity	1.72572794678e-07
,	beneficiaries	1.72572794678e-07
,	criminal	1.72572794678e-07
,	involvement	1.72572794678e-07
,	much	1.72572794678e-07
,	plenary	1.72572794678e-07
,	solely	1.72572794678e-07
,	specifically	1.72572794678e-07
,	stated	1.72572794678e-07
,	treason	1.72572794678e-07
,	wrong	1.72572794678e-07
,	last	1.72572794678e-07
,	believe	1.32837934579e-07
,	common	1.32837934579e-07
,	fisheries	1.32837934579e-07
,	fundamental	1.32837934579e-07
,	inadmissible	1.32837934579e-07
,	legally	1.32837934579e-07
,	policy	1.32837934579e-07
,	subvert	1.32837934579e-07
,	Kumar	1.26085234105e-07
,	One	1.26085234105e-07
,	Ponnambalam	1.26085234105e-07
,	ago	1.26085234105e-07
,	assassinated	1.26085234105e-07
,	months	1.26085234105e-07
,	recently	1.26085234105e-07
,	visited	1.26085234105e-07
,	was	1.26085234105e-07
,	few	1.23190496383e-07
,	absolutely	1.21758019505e-07
,	disgraceful	1.21758019505e-07
,	pass	1.21758019505e-07
,	seems	1.21758019505e-07
,	Segni	1.11618509831e-07
,	Thank	1.11618509831e-07
,	gladly	1.11618509831e-07
,	so	1.11618509831e-07
,	relative	8.85550841539e-08
,	stability	8.85550841539e-08
,	principle	8.85550841539e-08
,	Finnish	8.12539981678e-08
,	Portuguese	8.12539981678e-08
,	able	8.12539981678e-08
,	every	8.12539981678e-08
,	exile	8.12539981678e-08
,	follow	8.12539981678e-08
,	month	8.12539981678e-08
,	news	8.12539981678e-08
,	place	8.12539981678e-08
,	sent	8.12539981678e-08
,	two	8.12539981678e-08
,	no	7.58671403282e-08
,	get	6.73035778466e-08
,	therefore	6.73035778466e-08
,	well	6.73035778466e-08
,	Please	5.94762923161e-08
,	rise	5.94762923161e-08
,	Alexander	5.69946452178e-08
,	Nikitin	5.69946452178e-08
,	Gorsel	5.56648191515e-08
,	Plooij-van	5.56648191515e-08
,	Wednesday	5.56648191515e-08
,	agenda	5.56648191515e-08
,	meeting	5.5622377251e-08
,	All	4.59584286379e-08
,	access	4.59584286379e-08
,	acquitted	4.59584286379e-08
,	constitutional	4.59584286379e-08
,	environmental	4.59584286379e-08
,	information	4.59584286379e-08
,	made	4.59584286379e-08
,	us	4.59584286379e-08
,	Now	4.05395417538e-08
,	appealing	4.05395417538e-08
,	go	4.05395417538e-08
,	he	4.05395417538e-08
,	however	4.05395417538e-08
,	prosecutor	4.05395417538e-08
,	public	4.05395417538e-08
,	compliment	3.57591522022e-08
,	considerably	3.57591522022e-08
,	fact	3.57591522022e-08
,	firstly	3.57591522022e-08
,	increased	3.57591522022e-08
,	kept	3.57591522022e-08
,	offices	3.57591522022e-08
,	word	3.57591522022e-08
,	Indeed	1.83855343912e-08
,	keeping	1.83855343912e-08
,	positions	1.83855343912e-08
,	examined	8.02832498193e-09
,	light	8.02832498193e-09
,	positive	8.02832498193e-09
,	attention	7.3301758786e-09
,	consistently	7.3301758786e-09
,	draw	7.3301758786e-09
,	interest	7.3301758786e-09
,	shown	7.3301758786e-09
,	This	4.15409073435e-09
,	principles	4.15409073435e-09
,	upheld	4.15409073435e-09
,	aware	2.513008272e-09
,	bomb	2.513008272e-09
,	explosions	2.513008272e-09
,	from	2.513008272e-09
,	killings	2.513008272e-09
,	press	2.513008272e-09
,	You	2.51028156085e-09
,	If	2.41550430912e-09
,	agrees	2.41550430912e-09
,	My	1.26244952132e-09
,	come	1.26244952132e-09
,	relates	1.26244952132e-09
,	up	1.26244952132e-09
,	bug	1.06038272191e-09
,	disasters	1.06038272191e-09
,	dreaded	1.06038272191e-09
,	dreadful	1.06038272191e-09
,	failed	1.06038272191e-09
,	materialise	1.06038272191e-09
,	millennium	1.06038272191e-09
,	natural	1.06038272191e-09
,	seen	1.06038272191e-09
,	series	1.06038272191e-09
,	suffered	1.06038272191e-09
,	truly	1.06038272191e-09
,	accident	7.98992119122e-10
,	improved	7.98992119122e-10
,	staircases	7.98992119122e-10
,	since	7.51175320391e-10
,	were	6.84070269119e-10
,	Why	2.77415011448e-10
-	as	0.116303519416
-	have	0.0665745043886
-	In	0.037007843565
-	Members	0.037007843565
-	Union	0.037007843565
-	behalf	0.037007843565
-	meantime	0.037007843565
-	observe	0.037007843565
-	particularly	0.037007843565
-	storms	0.037007843565
-	terrible	0.037007843565
-	those	0.037007843565
-	various	0.037007843565
-	victims	0.037007843565
-	all	0.0363487172597
-	concerned	0.0358336488594
-	should	0.0332169263145
-	requested	0.0308489821476
-	countries	0.0295105235804
-	like	0.0293681053244
-	number	0.027847792741
-	on	0.0174488017703
-	minute	0.0169603359305
-	silence	0.0169603359305
-	s	0.016181795474
-	'	0.0130483539292
-	European	0.0125962772244
-	in	0.0125288326046
-	a	0.00872260525113
-	to	0.0085992070273
-	of	0.00478992544947
-	the	0.00287783911179
-	,	0.00276236021363
-	I	0.0022893554317
-	.	0.00117641036821
-	accused	0.000454456556769
-	activity	0.000454456556769
-	beneficiaries	0.000454456556769
-	criminal	0.000454456556769
-	involvement	0.000454456556769
-	much	0.000454456556769
-	plenary	0.000454456556769
-	solely	0.000454456556769
-	specifically	0.000454456556769
-	stated	0.000454456556769
-	treason	0.000454456556769
-	wrong	0.000454456556769
-	last	0.000454456556769
-	We	0.000449737955843
-	legal	0.000441841056225
-	findings	0.000438195293405
-	resolutions	0.000438195293405
-	indeed	0.000421838855148
-	our	0.000421838855148
-	during	0.000420588377549
-	part-session	0.000400841305067
-	year	0.000377208688538
-	his	0.000363729900682
-	for	0.000350988050839
-	very	0.000349324725
-	including	0.000338478370206
-	many	0.000338478370206
-	know	0.000320534107243
-	because	0.000303333932655
-	be	0.000166186683606
-	Alexander	0.000150090808162
-	Nikitin	0.000150090808162
-	it	0.000117700512952
-	we	0.000106663590707
-	case	0.00010402966632
-	not	9.46105359687e-05
-	this	7.94584922854e-05
-	that	2.59418550005e-05
-	is	2.03193519885e-05
-	and	1.25407912608e-05
.	.	0.385353552308
.	,	0.169924529298
.	of	0.129239314311
.	the	0.0768546815004
.	a	0.066669412019
.	to	0.0262160279316
.	I	0.0238672247567
.	that	0.0229296875104
.	in	0.0169860254632
.	this	0.0160916579163
.	on	0.0143765330032
.	and	0.0112919894916
.	is	0.0101547355749
.	have	0.00673671938628
.	be	0.00508253092937
.	you	0.00459594591771
.	has	0.00329042600651
.	'	0.00118892598439
.	President	0.00102462640756
.	will	0.000756173203994
.	Madam	0.000705617025015
.	which	0.000638621614659
.	as	0.000596251207123
.	shall	0.000586873535643
.	would	0.000450291910458
.	with	0.000404550089032
.	we	0.00039975921422
.	Mr	0.000360617463258
.	It	0.000338185163482
.	like	0.000286961189569
.	for	0.000260165224026
.	it	0.000221502678434
.	been	0.000176813114152
.	Parliament	0.000161426424521
.	people	0.000143304076007
.	number	0.00011303559613
.	case	0.0001105215279
.	s	0.000108553936003
.	not	0.000101766306479
.	order	9.49320492901e-05
.	European	8.44287929233e-05
.	point	6.20361238533e-05
.	your	5.81000539001e-05
.	do	5.22008607784e-05
.	House	5.1522266731e-05
.	should	4.64475991776e-05
.	Thursday	4.54947671983e-05
.	part-session	4.11910969658e-05
.	are	3.87368754037e-05
.	minute	3.53385865639e-05
.	silence	3.53385865639e-05
.	countries	3.42577558798e-05
.	requested	3.08990236711e-05
.	year	2.77666320602e-05
.	an	2.62854260273e-05
.	when	2.52547887079e-05
.	Mrs	2.1855831048e-05
.	Although	2.13413355344e-05
.	still	2.13413355344e-05
.	then	1.46979407141e-05
.	ensure	1.44179600839e-05
.	because	1.25886246932e-05
.	during	1.25687853944e-05
.	Quaestors	1.10768897266e-05
.	matter	1.10768897266e-05
.	once	1.07324952869e-05
.	quite	1.06778820245e-05
.	ourselves	1.05088395625e-05
.	always	9.29534432497e-06
.	ask	8.90241515765e-06
.	raise	6.97366405096e-06
.	report	6.43849372493e-06
.	proposal	6.08659367725e-06
.	there	5.84325007513e-06
.	Yes	4.72600153484e-06
.	here	4.66932084306e-06
.	too	4.66932084306e-06
.	Alexander	4.65810974861e-06
.	Nikitin	4.65810974861e-06
.	channels	4.25035028629e-06
.	channel	4.14183087581e-06
.	Dutch	4.14183087581e-06
.	You	3.76643721384e-06
.	adopted	3.70925091156e-06
.	request	3.5345517566e-06
.	The	3.51510006245e-06
.	who	3.49590113711e-06
.	right	3.26714243229e-06
.	all	2.96359414475e-06
.	one	2.86478215695e-06
.	what	2.86478215695e-06
.	Evans	2.7304716384e-06
.	suggested	2.7304716384e-06
.	now	2.70392541257e-06
.	done	2.7027976748e-06
.	hope	2.55149554963e-06
.	pleased	2.42273061072e-06
.	wish	2.22351058914e-06
.	College	2.14611858163e-06
.	also	2.14611858163e-06
.	am	2.14611858163e-06
.	certain	2.14611858163e-06
.	comply	2.14611858163e-06
.	keen	2.14611858163e-06
.	refer	2.14611858163e-06
.	regulations	2.14611858163e-06
.	they	2.14611858163e-06
.	vote	2.14611858163e-06
.	concerned	2.07349140036e-06
.	had	2.07305477113e-06
.	next	2.07129116973e-06
.	Please	2.01365869209e-06
.	rise	2.01365869209e-06
.	few	1.86630417864e-06
.	television	1.83867026153e-06
.	just	1.82404095246e-06
.	facts	1.79818856375e-06
.	more	1.78145935949e-06
.	letter	1.65737664564e-06
.	whether	1.55550601111e-06
.	form	1.51205729426e-06
.	programmes	1.51205729426e-06
.	again	1.48598015988e-06
.	accordance	1.46340876318e-06
.	courts	1.45519198977e-06
.	new	1.36773219704e-06
.	question	1.34847098839e-06
.	findings	1.33366737186e-06
.	resolutions	1.33366737186e-06
.	Russia	1.2165324918e-06
.	clear	1.2165324918e-06
.	him	1.20494243894e-06
.	something	1.19524324366e-06
.	can	1.15143188572e-06
.	bug	1.1488268965e-06
.	disasters	1.1488268965e-06
.	dreaded	1.1488268965e-06
.	dreadful	1.1488268965e-06
.	failed	1.1488268965e-06
.	materialise	1.1488268965e-06
.	millennium	1.1488268965e-06
.	natural	1.1488268965e-06
.	seen	1.1488268965e-06
.	series	1.1488268965e-06
.	suffered	1.1488268965e-06
.	truly	1.1488268965e-06
.	first	1.04954301749e-06
.	before	1.01997849919e-06
.	indeed	9.16492273427e-07
.	our	9.16492273427e-07
.	make	8.6403847978e-07
.	We	8.39882269679e-07
.	including	7.58238427309e-07
.	many	7.58238427309e-07
.	were	7.41127055379e-07
.	know	6.62551394417e-07
.	legal	6.62254248035e-07
.	Indeed	6.22469721865e-07
.	keeping	6.22469721865e-07
.	positions	6.22469721865e-07
.	Lanka	5.08345371025e-07
.	Sri	5.08345371025e-07
.	relative	5.00443252953e-07
.	stability	5.00443252953e-07
.	principle	5.00443252953e-07
.	Texas	4.88432565477e-07
.	execution	4.88432565477e-07
.	very	4.83441828652e-07
.	But	4.60462715501e-07
.	met	4.60462715501e-07
.	personal	4.60462715501e-07
.	(	4.40748945968e-07
.	)	4.40748945968e-07
.	observed	4.40748945968e-07
.	rose	4.40748945968e-07
.	Finnish	3.62268371261e-07
.	Portuguese	3.62268371261e-07
.	able	3.62268371261e-07
.	every	3.62268371261e-07
.	exile	3.62268371261e-07
.	follow	3.62268371261e-07
.	month	3.62268371261e-07
.	news	3.62268371261e-07
.	place	3.62268371261e-07
.	sent	3.62268371261e-07
.	two	3.62268371261e-07
.	no	3.382512366e-07
.	examined	2.71810930931e-07
.	light	2.71810930931e-07
.	positive	2.71810930931e-07
.	attention	2.48174050495e-07
.	consistently	2.48174050495e-07
.	draw	2.48174050495e-07
.	interest	2.48174050495e-07
.	shown	2.48174050495e-07
.	my	2.23756655962e-07
.	Lynne	1.9518302539e-07
.	check	1.9518302539e-07
.	actually	1.93495041453e-07
.	entirely	1.91621449038e-07
.	feel	1.91621449038e-07
.	initiative	1.91621449038e-07
.	type	1.91621449038e-07
.	appropriate	1.91478735274e-07
.	course	1.59777833965e-07
.	days	1.59777833965e-07
.	debate	1.59777833965e-07
.	subject	1.59777833965e-07
.	This	1.406429451e-07
.	principles	1.406429451e-07
.	upheld	1.406429451e-07
.	absolutely	1.28821861598e-07
.	disgraceful	1.28821861598e-07
.	pass	1.28821861598e-07
.	seems	1.28821861598e-07
.	Segni	1.18094104058e-07
.	Thank	1.18094104058e-07
.	gladly	1.18094104058e-07
.	so	1.18094104058e-07
.	Schroedter	1.13946907353e-07
.	into	1.13946907353e-07
.	look	1.13946907353e-07
.	received	1.13946907353e-07
.	That	9.66784350188e-08
.	i.e.	9.66784350188e-08
.	if	9.66784350188e-08
.	may	9.66784350188e-08
.	precisely	9.66784350188e-08
.	presentation	9.66784350188e-08
.	prior	9.66784350188e-08
.	start	9.66784350188e-08
.	time	9.66784350188e-08
.	aware	8.50816477144e-08
.	bomb	8.50816477144e-08
.	explosions	8.50816477144e-08
.	from	8.50816477144e-08
.	killings	8.50816477144e-08
.	press	8.50816477144e-08
.	If	8.1780505449e-08
.	agrees	8.1780505449e-08
.	adhere	8.11682864442e-08
.	legislation	8.11682864442e-08
.	Barents	7.31243920295e-08
.	Sea	7.31243920295e-08
.	These	7.31243920295e-08
.	basis	7.31243920295e-08
.	draft	7.31243920295e-08
.	examine	7.31243920295e-08
.	expressed	7.31243920295e-08
.	far	7.31243920295e-08
.	important	7.31243920295e-08
.	most	7.31243920295e-08
.	out	7.31243920295e-08
.	position	7.31243920295e-08
.	protect	7.31243920295e-08
.	setting	7.31243920295e-08
.	get	7.12082228806e-08
.	therefore	7.12082228806e-08
.	well	7.12082228806e-08
.	why	6.86739838139e-08
.	's	6.50713352336e-08
.	In	6.11870422416e-08
.	Members	6.11870422416e-08
.	Union	6.11870422416e-08
.	behalf	6.11870422416e-08
.	meantime	6.11870422416e-08
.	observe	6.11870422416e-08
.	particularly	6.11870422416e-08
.	storms	6.11870422416e-08
.	terrible	6.11870422416e-08
.	those	6.11870422416e-08
.	various	6.11870422416e-08
.	victims	6.11870422416e-08
.	Gorsel	5.88942367639e-08
.	Plooij-van	5.88942367639e-08
.	Wednesday	5.88942367639e-08
.	agenda	5.88942367639e-08
.	meeting	5.88493325788e-08
.	tell	5.87148165703e-08
.	17	5.23645342926e-08
.	1999	5.23645342926e-08
.	December	5.23645342926e-08
.	Friday	5.23645342926e-08
.	adjourned	5.23645342926e-08
.	declare	5.23645342926e-08
.	enjoyed	5.23645342926e-08
.	festive	5.23645342926e-08
.	happy	5.23645342926e-08
.	period	5.23645342926e-08
.	pleasant	5.23645342926e-08
.	resumed	5.23645342926e-08
.	All	4.86247259715e-08
.	access	4.86247259715e-08
.	acquitted	4.86247259715e-08
.	constitutional	4.86247259715e-08
.	environmental	4.86247259715e-08
.	information	4.86247259715e-08
.	made	4.86247259715e-08
.	us	4.86247259715e-08
.	session	4.50935579784e-08
.	Now	4.28914601132e-08
.	appealing	4.28914601132e-08
.	go	4.28914601132e-08
.	he	4.28914601132e-08
.	however	4.28914601132e-08
.	prosecutor	4.28914601132e-08
.	public	4.28914601132e-08
.	My	4.27421137553e-08
.	come	4.27421137553e-08
.	relates	4.27421137553e-08
.	up	4.27421137553e-08
.	At	4.18191077281e-08
.	French	4.18191077281e-08
.	Member	4.18191077281e-08
.	Zimeray	4.18191077281e-08
.	already	4.18191077281e-08
.	myself	4.18191077281e-08
.	petition	4.18191077281e-08
.	presented	4.18191077281e-08
.	signed	4.18191077281e-08
.	compliment	3.78337342755e-08
.	considerably	3.78337342755e-08
.	fact	3.78337342755e-08
.	firstly	3.78337342755e-08
.	increased	3.78337342755e-08
.	kept	3.78337342755e-08
.	offices	3.78337342755e-08
.	word	3.78337342755e-08
.	competently	3.55411343518e-08
.	kind	3.55411343518e-08
.	legislative	3.55411343518e-08
.	merely	3.55411343518e-08
.	objection	3.55411343518e-08
.	want	3.55411343518e-08
.	despite	3.0744412106e-08
.	says	3.0744412106e-08
.	6	2.9955249651e-08
.	Cunha	2.9955249651e-08
.	annually	2.9955249651e-08
.	comes	2.9955249651e-08
.	contains	2.9955249651e-08
.	fail	2.9955249651e-08
.	fleet	2.9955249651e-08
.	guidance	2.9955249651e-08
.	introduced	2.9955249651e-08
.	meet	2.9955249651e-08
.	multiannual	2.9955249651e-08
.	paragraph	2.9955249651e-08
.	penalties	2.9955249651e-08
.	quota	2.9955249651e-08
.	reduction	2.9955249651e-08
.	targets	2.9955249651e-08
.	their	2.9955249651e-08
.	34	2.90752042403e-08
.	America	2.90752042403e-08
.	Hicks	2.90752042403e-08
.	call	2.90752042403e-08
.	coinciding	2.90752042403e-08
.	date	2.90752042403e-08
.	death	2.90752042403e-08
.	man	2.90752042403e-08
.	sentenced	2.90752042403e-08
